playerId,trialIdx,trialType,score,maxLevelReached,move_1,move_2,move_3,move_4,move_5,move_6,move_7,move_8,networkId,myopic_score,ai_score,sessionId
acd,30.0,demonstration,750.0,1.0,-50.0,200.0,200.0,0.0,200.0,0.0,200.0,0.0,b16ed687e3ad52a5cae0ddec6fc8f63c,800.0,1450.0,642bdb6f5b5b9c825f6d8acd
ace,4.0,individual,500.0,2.0,200.0,200.0,-50.0,-50.0,400.0,-50.0,-50.0,-50.0,cce37bd21fb80f3cbaa7b58455355eae,800.0,1050.0,642bdb6f5b5b9c825f6d8ace
ace,5.0,individual,600.0,4.0,-50.0,200.0,200.0,-50.0,-50.0,-50.0,200.0,200.0,eed2f27f6258d3970134da1184f6dc75,800.0,1250.0,642bdb6f5b5b9c825f6d8ace
ace,10.0,try_yourself,250.0,1.0,200.0,100.0,-50.0,200.0,100.0,-50.0,-50.0,-50.0,5debc29265b15de1070aaf71d07462b3,800.0,1250.0,642bdb6f5b5b9c825f6d8ace
ace,12.0,try_yourself,1050.0,4.0,-50.0,-50.0,-50.0,200.0,400.0,200.0,200.0,200.0,5debc29265b15de1070aaf71d07462b3,800.0,1250.0,642bdb6f5b5b9c825f6d8ace
ace,13.0,try_yourself,400.0,2.0,-50.0,-50.0,400.0,100.0,200.0,0.0,-50.0,-50.0,452dcce8ad3c776dc7b840e595459643,800.0,850.0,642bdb6f5b5b9c825f6d8ace
ace,15.0,try_yourself,850.0,4.0,-50.0,-50.0,-50.0,200.0,200.0,200.0,200.0,200.0,452dcce8ad3c776dc7b840e595459643,800.0,850.0,642bdb6f5b5b9c825f6d8ace
ace,17.0,try_yourself,750.0,4.0,-50.0,-50.0,-50.0,200.0,200.0,200.0,200.0,100.0,0a437e057d134feaa92ad2c2c3ab7c92,200.0,850.0,642bdb6f5b5b9c825f6d8ace
ace,19.0,try_yourself,850.0,4.0,-50.0,-50.0,-50.0,200.0,200.0,200.0,200.0,200.0,0a437e057d134feaa92ad2c2c3ab7c92,200.0,850.0,642bdb6f5b5b9c825f6d8ace
ace,20.0,try_yourself,1250.0,4.0,-50.0,-50.0,-50.0,200.0,400.0,400.0,200.0,200.0,ab1c071995dfc4f83b2b412a124704eb,1150.0,1450.0,642bdb6f5b5b9c825f6d8ace
ace,22.0,try_yourself,1050.0,2.0,-50.0,-50.0,400.0,200.0,200.0,200.0,200.0,-50.0,ab1c071995dfc4f83b2b412a124704eb,1150.0,1450.0,642bdb6f5b5b9c825f6d8ace
ace,24.0,individual,1250.0,4.0,-50.0,-50.0,-50.0,200.0,400.0,200.0,400.0,200.0,fc144db7b177febc913f9005050cb09a,1600.0,1250.0,642bdb6f5b5b9c825f6d8ace
ace,25.0,individual,700.0,1.0,200.0,200.0,-50.0,0.0,200.0,200.0,-50.0,0.0,64f07dd51002f06bf7098bb582ccf8c3,1000.0,1250.0,642bdb6f5b5b9c825f6d8ace
ace,26.0,individual,1250.0,4.0,-50.0,-50.0,-50.0,200.0,400.0,200.0,400.0,200.0,f7ccd13cfcc31ef0211479cfeaf0d751,1200.0,1250.0,642bdb6f5b5b9c825f6d8ace
ace,27.0,individual,1050.0,4.0,-50.0,-50.0,-50.0,200.0,200.0,400.0,200.0,200.0,8f35942fb5afa69e6f187a0cf4f1618a,500.0,1250.0,642bdb6f5b5b9c825f6d8ace
ace,29.0,demonstration,1200.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0,fe2ed12a1837bfa36872c2e6d233b37e,1200.0,1150.0,642bdb6f5b5b9c825f6d8ace
ace,30.0,demonstration,950.0,2.0,200.0,100.0,200.0,-50.0,200.0,-50.0,-50.0,400.0,dfae8f381c69dc91a7c5beea75e45a89,1200.0,1050.0,642bdb6f5b5b9c825f6d8ace
acf,4.0,individual,-200.0,0.0,200.0,0.0,100.0,-50.0,-50.0,-50.0,-50.0,-50.0,f5d9fc0b1cf995ecf9962f126fe3b156,600.0,1050.0,642bdb6f5b5b9c825f6d8acf
acf,5.0,individual,650.0,1.0,100.0,-50.0,0.0,200.0,100.0,100.0,100.0,100.0,5fd9c9cf29a7fc38afcdbc9cddb6e981,1000.0,1250.0,642bdb6f5b5b9c825f6d8acf
acf,10.0,try_yourself,1100.0,0.0,0.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0,1d1afb3aab7941b350518532ddfb51b3,1100.0,1250.0,642bdb6f5b5b9c825f6d8acf
acf,12.0,try_yourself,1100.0,0.0,0.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0,1d1afb3aab7941b350518532ddfb51b3,1100.0,1250.0,642bdb6f5b5b9c825f6d8acf
acf,13.0,try_yourself,750.0,4.0,0.0,100.0,200.0,-50.0,-50.0,-50.0,200.0,400.0,5e6001546ed70b1a147e50dcf319729b,700.0,1450.0,642bdb6f5b5b9c825f6d8acf
acf,15.0,try_yourself,550.0,4.0,0.0,100.0,200.0,-50.0,-50.0,-50.0,200.0,200.0,5e6001546ed70b1a147e50dcf319729b,700.0,1450.0,642bdb6f5b5b9c825f6d8acf
acf,17.0,try_yourself,850.0,1.0,-50.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,1d1afb3aab7941b350518532ddfb51b3,1100.0,1250.0,642bdb6f5b5b9c825f6d8acf
acf,19.0,try_yourself,1100.0,0.0,0.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0,1d1afb3aab7941b350518532ddfb51b3,1100.0,1250.0,642bdb6f5b5b9c825f6d8acf
acf,20.0,try_yourself,700.0,0.0,0.0,100.0,200.0,0.0,100.0,200.0,0.0,100.0,5e6001546ed70b1a147e50dcf319729b,700.0,1450.0,642bdb6f5b5b9c825f6d8acf
acf,22.0,try_yourself,700.0,0.0,0.0,100.0,200.0,0.0,100.0,200.0,0.0,100.0,5e6001546ed70b1a147e50dcf319729b,700.0,1450.0,642bdb6f5b5b9c825f6d8acf
acf,24.0,individual,-350.0,1.0,-50.0,200.0,0.0,-50.0,-50.0,-50.0,-50.0,-50.0,1ff2f018a7ec1b6d0e50422f442802c7,0.0,1250.0,642bdb6f5b5b9c825f6d8acf
acf,25.0,individual,800.0,0.0,200.0,0.0,100.0,200.0,0.0,100.0,200.0,0.0,7e9030d68efca4293d838c4d9e23ea38,800.0,1050.0,642bdb6f5b5b9c825f6d8acf
acf,26.0,individual,250.0,1.0,0.0,-50.0,200.0,0.0,-50.0,200.0,0.0,-50.0,4ab7472b6a26591dfe51bf3966bed8a0,100.0,1450.0,642bdb6f5b5b9c825f6d8acf
acf,27.0,individual,400.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,e73266ab0418ccd645853a5b7ad60688,400.0,1250.0,642bdb6f5b5b9c825f6d8acf
acf,29.0,demonstration,1400.0,0.0,100.0,200.0,200.0,200.0,100.0,200.0,200.0,200.0,f1b3623cd1a9641d5d9a9cc55fd70db5,1400.0,1050.0,642bdb6f5b5b9c825f6d8acf
acf,30.0,demonstration,800.0,0.0,0.0,200.0,200.0,0.0,200.0,0.0,200.0,0.0,ce746f62eef72470cc6dad67dda6d9a8,800.0,1050.0,642bdb6f5b5b9c825f6d8acf
ad0,4.0,individual,-300.0,2.0,100.0,0.0,0.0,-50.0,-50.0,-50.0,-50.0,-50.0,dd7e683927cc956dab6f7e596f3bd4c3,600.0,1450.0,642bdb6f5b5b9c825f6d8ad0
ad0,5.0,individual,0.0,1.0,0.0,0.0,200.0,0.0,-50.0,0.0,-50.0,-50.0,86421d6b1de45673683b17be98cb8e6e,400.0,1250.0,642bdb6f5b5b9c825f6d8ad0
ad0,10.0,try_yourself,800.0,1.0,200.0,200.0,100.0,-50.0,0.0,200.0,200.0,-50.0,037d136f121454bea9906d12fd304981,1300.0,1650.0,642bdb6f5b5b9c825f6d8ad0
ad0,12.0,try_yourself,1300.0,0.0,200.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0,037d136f121454bea9906d12fd304981,1300.0,1650.0,642bdb6f5b5b9c825f6d8ad0
ad0,13.0,try_yourself,-500.0,0.0,200.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,a83188024acf777dbdcd966f20ea0698,800.0,1250.0,642bdb6f5b5b9c825f6d8ad0
ad0,15.0,try_yourself,800.0,0.0,200.0,0.0,0.0,200.0,0.0,200.0,0.0,200.0,a83188024acf777dbdcd966f20ea0698,800.0,1250.0,642bdb6f5b5b9c825f6d8ad0
ad0,17.0,try_yourself,200.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0a437e057d134feaa92ad2c2c3ab7c92,200.0,850.0,642bdb6f5b5b9c825f6d8ad0
ad0,19.0,try_yourself,450.0,1.0,0.0,-50.0,200.0,-50.0,200.0,-50.0,200.0,0.0,0a437e057d134feaa92ad2c2c3ab7c92,200.0,850.0,642bdb6f5b5b9c825f6d8ad0
ad0,20.0,try_yourself,1050.0,2.0,-50.0,200.0,-50.0,-50.0,400.0,200.0,200.0,200.0,ab1c071995dfc4f83b2b412a124704eb,1150.0,1450.0,642bdb6f5b5b9c825f6d8ad0
ad0,22.0,try_yourself,1150.0,1.0,-50.0,0.0,200.0,200.0,200.0,200.0,200.0,200.0,ab1c071995dfc4f83b2b412a124704eb,1150.0,1450.0,642bdb6f5b5b9c825f6d8ad0
ad0,24.0,individual,600.0,1.0,-50.0,200.0,-50.0,200.0,-50.0,200.0,-50.0,200.0,5b8f6637b3c9d18b65ca278f210647b5,400.0,1650.0,642bdb6f5b5b9c825f6d8ad0
ad0,25.0,individual,600.0,0.0,200.0,0.0,0.0,200.0,0.0,0.0,200.0,0.0,08b52f63b8e5d2b819f5f0a8d6b8eb99,600.0,1250.0,642bdb6f5b5b9c825f6d8ad0
ad0,26.0,individual,800.0,0.0,200.0,0.0,100.0,200.0,0.0,100.0,200.0,0.0,74a3388967b67c99fdb46ab09840a41e,800.0,1250.0,642bdb6f5b5b9c825f6d8ad0
ad0,27.0,individual,800.0,0.0,0.0,200.0,0.0,200.0,0.0,200.0,0.0,200.0,0331fbec167b3017ecf5c4c85fdccfe8,1200.0,1150.0,642bdb6f5b5b9c825f6d8ad0
ad0,29.0,demonstration,600.0,1.0,-50.0,200.0,-50.0,200.0,-50.0,200.0,-50.0,200.0,4434dab205b1d397cdc6bfb49a1d90d2,0.0,1450.0,642bdb6f5b5b9c825f6d8ad0
ad0,30.0,demonstration,1600.0,0.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,e65604144dd9a651c49aee257a50d525,1600.0,1250.0,642bdb6f5b5b9c825f6d8ad0
ad1,4.0,individual,-100.0,1.0,-50.0,200.0,200.0,-50.0,-50.0,-50.0,-50.0,-50.0,0ed04b2285d5d102e406868de4a768fa,1600.0,1050.0,642bdb6f5b5b9c825f6d8ad1
ad1,5.0,individual,-550.0,1.0,100.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,467ab64f941ace4e6ed1b7cf94dc3c9c,400.0,1450.0,642bdb6f5b5b9c825f6d8ad1
ad1,10.0,try_yourself,-100.0,2.0,200.0,200.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,6c40731a43cb4d173ab20f29d9484f0a,1400.0,1050.0,642bdb6f5b5b9c825f6d8ad1
ad1,12.0,try_yourself,1400.0,0.0,200.0,200.0,100.0,200.0,200.0,100.0,200.0,200.0,6c40731a43cb4d173ab20f29d9484f0a,1400.0,1050.0,642bdb6f5b5b9c825f6d8ad1
ad1,13.0,try_yourself,-700.0,2.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,c98a5501941cecf8b1bd229a5cfe905b,1600.0,1250.0,642bdb6f5b5b9c825f6d8ad1
ad1,15.0,try_yourself,1600.0,0.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,c98a5501941cecf8b1bd229a5cfe905b,1600.0,1250.0,642bdb6f5b5b9c825f6d8ad1
ad1,17.0,try_yourself,1400.0,0.0,200.0,200.0,100.0,200.0,200.0,100.0,200.0,200.0,6c40731a43cb4d173ab20f29d9484f0a,1400.0,1050.0,642bdb6f5b5b9c825f6d8ad1
ad1,19.0,try_yourself,1400.0,0.0,200.0,200.0,100.0,200.0,200.0,100.0,200.0,200.0,6c40731a43cb4d173ab20f29d9484f0a,1400.0,1050.0,642bdb6f5b5b9c825f6d8ad1
ad1,20.0,try_yourself,1600.0,0.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,c98a5501941cecf8b1bd229a5cfe905b,1600.0,1250.0,642bdb6f5b5b9c825f6d8ad1
ad1,22.0,try_yourself,1600.0,0.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,c98a5501941cecf8b1bd229a5cfe905b,1600.0,1250.0,642bdb6f5b5b9c825f6d8ad1
ad1,24.0,individual,400.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,41b844f495e85301a4ae49cd17ea04ae,600.0,1350.0,642bdb6f5b5b9c825f6d8ad1
ad1,25.0,individual,0.0,2.0,-50.0,-50.0,400.0,0.0,-50.0,-50.0,-50.0,-50.0,afab909b9f77314a0a0a0f8405cc5e31,1000.0,1050.0,642bdb6f5b5b9c825f6d8ad1
ad1,26.0,individual,900.0,0.0,100.0,200.0,100.0,100.0,100.0,100.0,100.0,100.0,3904e9da2cce6dab77836c3c26a1aa99,900.0,1150.0,642bdb6f5b5b9c825f6d8ad1
ad1,27.0,individual,-500.0,2.0,0.0,-50.0,-50.0,0.0,-50.0,-50.0,-50.0,-50.0,4ff590dd7d4bd8b6ab64d21adcddb6f8,400.0,1250.0,642bdb6f5b5b9c825f6d8ad1
ad1,29.0,demonstration,-400.0,0.0,200.0,0.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,641ea5755d77783463424e412b7571f0,1200.0,1450.0,642bdb6f5b5b9c825f6d8ad1
ad1,30.0,demonstration,-200.0,0.0,100.0,200.0,0.0,-50.0,-50.0,-50.0,-50.0,-50.0,46c96dd98dcfbee71e12e91498ba7c8a,900.0,1450.0,642bdb6f5b5b9c825f6d8ad1
ad2,4.0,individual,1100.0,1.0,-50.0,200.0,200.0,200.0,200.0,200.0,200.0,-50.0,be0a0a73fe40cff1b154ba8e05e59111,1400.0,1650.0,642bdb6f5b5b9c825f6d8ad2
ad2,5.0,individual,400.0,2.0,100.0,-50.0,200.0,100.0,-50.0,200.0,-50.0,-50.0,75101ec1a72e04e6b1d6902cd2cc4c21,650.0,1250.0,642bdb6f5b5b9c825f6d8ad2
ad2,10.0,try_yourself,500.0,1.0,-50.0,200.0,0.0,100.0,-50.0,200.0,0.0,100.0,0a437e057d134feaa92ad2c2c3ab7c92,200.0,850.0,642bdb6f5b5b9c825f6d8ad2
ad2,12.0,try_yourself,750.0,2.0,-50.0,200.0,0.0,100.0,-50.0,-50.0,400.0,200.0,0a437e057d134feaa92ad2c2c3ab7c92,200.0,850.0,642bdb6f5b5b9c825f6d8ad2
ad2,13.0,try_yourself,550.0,2.0,-50.0,-50.0,400.0,200.0,-50.0,200.0,-50.0,-50.0,ab1c071995dfc4f83b2b412a124704eb,1150.0,1450.0,642bdb6f5b5b9c825f6d8ad2
ad2,15.0,try_yourself,1250.0,4.0,-50.0,-50.0,-50.0,200.0,400.0,400.0,200.0,200.0,ab1c071995dfc4f83b2b412a124704eb,1150.0,1450.0,642bdb6f5b5b9c825f6d8ad2
ad2,17.0,try_yourself,600.0,1.0,200.0,-50.0,0.0,200.0,-50.0,0.0,200.0,100.0,5debc29265b15de1070aaf71d07462b3,800.0,1250.0,642bdb6f5b5b9c825f6d8ad2
ad2,19.0,try_yourself,1250.0,4.0,-50.0,-50.0,-50.0,200.0,400.0,200.0,400.0,200.0,5debc29265b15de1070aaf71d07462b3,800.0,1250.0,642bdb6f5b5b9c825f6d8ad2
ad2,20.0,try_yourself,500.0,2.0,-50.0,-50.0,400.0,-50.0,-50.0,400.0,-50.0,-50.0,452dcce8ad3c776dc7b840e595459643,800.0,850.0,642bdb6f5b5b9c825f6d8ad2
ad2,22.0,try_yourself,800.0,2.0,-50.0,-50.0,400.0,100.0,200.0,0.0,200.0,0.0,452dcce8ad3c776dc7b840e595459643,800.0,850.0,642bdb6f5b5b9c825f6d8ad2
ad2,24.0,individual,1200.0,0.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,fbd262478e1a38107b8e1296ec74726f,1200.0,1050.0,642bdb6f5b5b9c825f6d8ad2
ad2,25.0,individual,750.0,1.0,200.0,0.0,200.0,0.0,0.0,-50.0,200.0,200.0,06af754607cd0efc5037a0964c7a923e,800.0,1250.0,642bdb6f5b5b9c825f6d8ad2
ad2,26.0,individual,450.0,2.0,200.0,0.0,-50.0,200.0,200.0,0.0,-50.0,-50.0,55c56434f3d6dd1b0b847b0d88b4c0b7,800.0,1250.0,642bdb6f5b5b9c825f6d8ad2
ad2,27.0,individual,500.0,2.0,-50.0,-50.0,400.0,-50.0,-50.0,400.0,-50.0,-50.0,3ecff30189f7eb8392c67f31902b782b,800.0,1250.0,642bdb6f5b5b9c825f6d8ad2
ad2,29.0,demonstration,800.0,0.0,0.0,200.0,0.0,200.0,0.0,200.0,0.0,200.0,125878087e4704c46faae7484deaa6d9,800.0,1450.0,642bdb6f5b5b9c825f6d8ad2
ad2,30.0,demonstration,400.0,0.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,91c777c0c40bc78973b39b8790604b9a,400.0,850.0,642bdb6f5b5b9c825f6d8ad2
