move_idx,source_num,target_num,reward,level,myopic,optimal,large_loss_taken,session_id,trail_id,score,average_score,session_idx,trail_idx
5,5,4,0,0,False,False,False,655c7abb7cb69f5cd3005765,11,1700,1950,7,5
6,4,8,0,0,True,False,False,655c7abb7cb69f5cd3005765,11,1700,1950,7,5
7,8,5,200,0,True,False,False,655c7abb7cb69f5cd3005765,11,1700,1950,7,5
8,5,8,200,0,True,False,False,655c7abb7cb69f5cd3005765,11,1700,1950,7,5
9,8,5,200,0,True,False,False,655c7abb7cb69f5cd3005765,11,1700,1950,7,5
0,8,6,200,0,True,False,False,655c7abb7cb69f5cd3005765,13,2100,1950,7,6
1,6,8,200,0,True,True,False,655c7abb7cb69f5cd3005765,13,2100,1950,7,6
2,8,6,200,0,True,False,False,655c7abb7cb69f5cd3005765,13,2100,1950,7,6
3,6,8,200,0,True,True,False,655c7abb7cb69f5cd3005765,13,2100,1950,7,6
4,8,6,200,0,True,False,False,655c7abb7cb69f5cd3005765,13,2100,1950,7,6
5,6,8,200,0,True,True,False,655c7abb7cb69f5cd3005765,13,2100,1950,7,6
6,8,6,200,0,True,False,False,655c7abb7cb69f5cd3005765,13,2100,1950,7,6
7,6,8,200,0,True,True,False,655c7abb7cb69f5cd3005765,13,2100,1950,7,6
8,8,6,200,0,True,False,False,655c7abb7cb69f5cd3005765,13,2100,1950,7,6
9,6,8,200,0,True,True,False,655c7abb7cb69f5cd3005765,13,2100,1950,7,6
0,2,6,100,0,True,False,False,655c7abb7cb69f5cd3005765,14,1700,1950,7,7
1,6,8,200,0,True,True,False,655c7abb7cb69f5cd3005765,14,1700,1950,7,7
2,8,6,200,0,True,False,False,655c7abb7cb69f5cd3005765,14,1700,1950,7,7
3,6,3,0,0,False,False,False,655c7abb7cb69f5cd3005765,14,1700,1950,7,7
4,3,8,100,0,True,False,False,655c7abb7cb69f5cd3005765,14,1700,1950,7,7
5,8,6,200,0,True,False,False,655c7abb7cb69f5cd3005765,14,1700,1950,7,7
6,6,8,200,0,True,True,False,655c7abb7cb69f5cd3005765,14,1700,1950,7,7
7,8,6,200,0,True,False,False,655c7abb7cb69f5cd3005765,14,1700,1950,7,7
8,6,8,200,0,True,True,False,655c7abb7cb69f5cd3005765,14,1700,1950,7,7
9,8,6,200,0,True,False,False,655c7abb7cb69f5cd3005765,14,1700,1950,7,7
0,2,4,200,0,True,False,False,655c7abb7cb69f5cd3005765,15,2000,1950,7,8
1,4,7,200,0,True,False,False,655c7abb7cb69f5cd3005765,15,2000,1950,7,8
2,7,5,100,0,True,False,False,655c7abb7cb69f5cd3005765,15,2000,1950,7,8
3,5,8,200,0,True,True,False,655c7abb7cb69f5cd3005765,15,2000,1950,7,8
4,8,5,200,0,True,True,False,655c7abb7cb69f5cd3005765,15,2000,1950,7,8
5,5,8,200,0,True,True,False,655c7abb7cb69f5cd3005765,15,2000,1950,7,8
6,8,5,200,0,True,True,False,655c7abb7cb69f5cd3005765,15,2000,1950,7,8
7,5,8,200,0,True,True,False,655c7abb7cb69f5cd3005765,15,2000,1950,7,8
8,8,5,200,0,True,True,False,655c7abb7cb69f5cd3005765,15,2000,1950,7,8
9,5,8,200,0,True,True,False,655c7abb7cb69f5cd3005765,15,2000,1950,7,8
0,0,5,200,0,True,False,False,655c7abb7cb69f5cd3005765,16,2000,1950,7,9
1,5,0,200,0,True,True,False,655c7abb7cb69f5cd3005765,16,2000,1950,7,9
2,0,5,200,0,True,False,False,655c7abb7cb69f5cd3005765,16,2000,1950,7,9
3,5,0,200,0,True,True,False,655c7abb7cb69f5cd3005765,16,2000,1950,7,9
4,0,5,200,0,True,False,False,655c7abb7cb69f5cd3005765,16,2000,1950,7,9
5,5,10,100,0,False,False,False,655c7abb7cb69f5cd3005765,16,2000,1950,7,9
6,10,8,200,0,True,False,False,655c7abb7cb69f5cd3005765,16,2000,1950,7,9
7,8,10,200,0,True,False,False,655c7abb7cb69f5cd3005765,16,2000,1950,7,9
8,10,8,200,0,True,False,False,655c7abb7cb69f5cd3005765,16,2000,1950,7,9
9,8,10,200,0,True,False,False,655c7abb7cb69f5cd3005765,16,2000,1950,7,9
0,0,4,-50,1,False,True,True,655c7abb7cb69f5cd3005766,4,1000,1537,8,0
1,4,8,200,0,True,False,False,655c7abb7cb69f5cd3005766,4,1000,1537,8,0
2,8,0,100,0,True,False,False,655c7abb7cb69f5cd3005766,4,1000,1537,8,0
3,0,4,-50,1,False,True,True,655c7abb7cb69f5cd3005766,4,1000,1537,8,0
4,4,8,200,0,True,False,False,655c7abb7cb69f5cd3005766,4,1000,1537,8,0
5,8,0,100,0,True,False,False,655c7abb7cb69f5cd3005766,4,1000,1537,8,0
6,0,1,0,0,True,False,False,655c7abb7cb69f5cd3005766,4,1000,1537,8,0
7,1,10,200,0,True,False,False,655c7abb7cb69f5cd3005766,4,1000,1537,8,0
8,10,1,100,0,True,False,False,655c7abb7cb69f5cd3005766,4,1000,1537,8,0
9,1,0,100,0,False,False,False,655c7abb7cb69f5cd3005766,4,1000,1537,8,0
0,1,11,200,0,True,False,False,655c7abb7cb69f5cd3005766,5,1800,1537,8,1
1,11,7,200,0,True,False,False,655c7abb7cb69f5cd3005766,5,1800,1537,8,1
2,7,1,100,0,True,False,False,655c7abb7cb69f5cd3005766,5,1800,1537,8,1
3,1,11,200,0,True,False,False,655c7abb7cb69f5cd3005766,5,1800,1537,8,1
4,11,7,200,0,True,False,False,655c7abb7cb69f5cd3005766,5,1800,1537,8,1
5,7,1,100,0,True,False,False,655c7abb7cb69f5cd3005766,5,1800,1537,8,1
6,1,11,200,0,True,False,False,655c7abb7cb69f5cd3005766,5,1800,1537,8,1
7,11,7,200,0,True,False,False,655c7abb7cb69f5cd3005766,5,1800,1537,8,1
8,7,1,100,0,True,False,False,655c7abb7cb69f5cd3005766,5,1800,1537,8,1
9,1,11,200,0,True,False,False,655c7abb7cb69f5cd3005766,5,1800,1537,8,1
0,3,7,200,0,True,False,False,655c7abb7cb69f5cd3005766,8,1450,1537,8,2
1,7,5,100,0,True,False,False,655c7abb7cb69f5cd3005766,8,1450,1537,8,2
2,5,7,200,0,True,True,False,655c7abb7cb69f5cd3005766,8,1450,1537,8,2
3,7,5,100,0,True,False,False,655c7abb7cb69f5cd3005766,8,1450,1537,8,2
4,5,7,200,0,True,True,False,655c7abb7cb69f5cd3005766,8,1450,1537,8,2
5,7,5,100,0,True,False,False,655c7abb7cb69f5cd3005766,8,1450,1537,8,2
6,5,7,200,0,True,True,False,655c7abb7cb69f5cd3005766,8,1450,1537,8,2
7,7,5,100,0,True,False,False,655c7abb7cb69f5cd3005766,8,1450,1537,8,2
8,5,7,200,0,True,True,False,655c7abb7cb69f5cd3005766,8,1450,1537,8,2
9,7,0,-50,1,False,True,True,655c7abb7cb69f5cd3005766,8,1450,1537,8,2
0,6,7,200,0,True,False,False,655c7abb7cb69f5cd3005766,9,1800,1537,8,3
1,7,10,200,0,True,False,False,655c7abb7cb69f5cd3005766,9,1800,1537,8,3
2,10,5,200,0,True,True,False,655c7abb7cb69f5cd3005766,9,1800,1537,8,3
3,5,0,100,0,False,False,False,655c7abb7cb69f5cd3005766,9,1800,1537,8,3
4,0,10,100,0,True,False,False,655c7abb7cb69f5cd3005766,9,1800,1537,8,3
5,10,5,200,0,True,True,False,655c7abb7cb69f5cd3005766,9,1800,1537,8,3
6,5,7,200,0,True,True,False,655c7abb7cb69f5cd3005766,9,1800,1537,8,3
7,7,10,200,0,True,False,False,655c7abb7cb69f5cd3005766,9,1800,1537,8,3
8,10,5,200,0,True,True,False,655c7abb7cb69f5cd3005766,9,1800,1537,8,3
9,5,0,100,0,False,False,False,655c7abb7cb69f5cd3005766,9,1800,1537,8,3
0,3,4,100,0,True,False,False,655c7abb7cb69f5cd3005766,10,1350,1537,8,4
1,4,9,200,0,True,False,False,655c7abb7cb69f5cd3005766,10,1350,1537,8,4
2,9,1,0,0,False,False,False,655c7abb7cb69f5cd3005766,10,1350,1537,8,4
3,1,3,200,0,True,False,False,655c7abb7cb69f5cd3005766,10,1350,1537,8,4
4,3,4,100,0,True,False,False,655c7abb7cb69f5cd3005766,10,1350,1537,8,4
5,4,9,200,0,True,False,False,655c7abb7cb69f5cd3005766,10,1350,1537,8,4
6,9,5,-50,1,False,True,True,655c7abb7cb69f5cd3005766,10,1350,1537,8,4
7,5,3,200,0,True,False,False,655c7abb7cb69f5cd3005766,10,1350,1537,8,4
8,3,4,100,0,True,False,False,655c7abb7cb69f5cd3005766,10,1350,1537,8,4
9,4,9,200,0,True,False,False,655c7abb7cb69f5cd3005766,10,1350,1537,8,4
0,10,2,200,0,True,False,False,655c7abb7cb69f5cd3005766,11,1100,1537,8,5
1,2,3,-50,1,False,True,True,655c7abb7cb69f5cd3005766,11,1100,1537,8,5
2,3,7,200,0,True,True,False,655c7abb7cb69f5cd3005766,11,1100,1537,8,5
3,7,10,100,0,False,False,False,655c7abb7cb69f5cd3005766,11,1100,1537,8,5
4,10,2,200,0,True,False,False,655c7abb7cb69f5cd3005766,11,1100,1537,8,5
5,2,3,-50,1,False,True,True,655c7abb7cb69f5cd3005766,11,1100,1537,8,5
6,3,11,100,1,False,False,False,655c7abb7cb69f5cd3005766,11,1100,1537,8,5
7,11,9,200,0,True,False,False,655c7abb7cb69f5cd3005766,11,1100,1537,8,5
8,9,8,100,0,True,False,False,655c7abb7cb69f5cd3005766,11,1100,1537,8,5
9,8,7,0,0,False,False,False,655c7abb7cb69f5cd3005766,11,1100,1537,8,5
0,2,10,200,0,True,False,False,655c7abb7cb69f5cd3005766,13,1700,1537,8,6
1,10,1,200,0,True,False,False,655c7abb7cb69f5cd3005766,13,1700,1537,8,6
2,1,6,100,0,True,False,False,655c7abb7cb69f5cd3005766,13,1700,1537,8,6
3,6,1,200,0,True,False,False,655c7abb7cb69f5cd3005766,13,1700,1537,8,6
4,1,6,100,0,True,False,False,655c7abb7cb69f5cd3005766,13,1700,1537,8,6
5,6,1,200,0,True,False,False,655c7abb7cb69f5cd3005766,13,1700,1537,8,6
6,1,6,100,0,True,False,False,655c7abb7cb69f5cd3005766,13,1700,1537,8,6
7,6,1,200,0,True,False,False,655c7abb7cb69f5cd3005766,13,1700,1537,8,6
8,1,6,100,0,True,False,False,655c7abb7cb69f5cd3005766,13,1700,1537,8,6
9,6,1,200,0,True,False,False,655c7abb7cb69f5cd3005766,13,1700,1537,8,6
0,10,2,100,0,True,False,False,655c7abb7cb69f5cd3005766,14,800,1537,8,7
1,2,8,-50,1,False,True,True,655c7abb7cb69f5cd3005766,14,800,1537,8,7
2,8,4,200,0,True,False,False,655c7abb7cb69f5cd3005766,14,800,1537,8,7
3,4,10,100,0,True,False,False,655c7abb7cb69f5cd3005766,14,800,1537,8,7
4,10,2,100,0,True,False,False,655c7abb7cb69f5cd3005766,14,800,1537,8,7
5,2,9,0,0,True,False,False,655c7abb7cb69f5cd3005766,14,800,1537,8,7
6,9,4,100,0,True,False,False,655c7abb7cb69f5cd3005766,14,800,1537,8,7
7,4,11,-50,1,False,True,True,655c7abb7cb69f5cd3005766,14,800,1537,8,7
8,11,4,200,0,True,False,False,655c7abb7cb69f5cd3005766,14,800,1537,8,7
9,4,9,0,0,False,False,False,655c7abb7cb69f5cd3005766,14,800,1537,8,7
0,3,4,200,0,True,False,False,655c7abb7cb69f5cd3005766,15,1800,1537,8,8
1,4,8,100,0,True,False,False,655c7abb7cb69f5cd3005766,15,1800,1537,8,8
2,8,3,200,0,True,False,False,655c7abb7cb69f5cd3005766,15,1800,1537,8,8
3,3,4,200,0,True,False,False,655c7abb7cb69f5cd3005766,15,1800,1537,8,8
4,4,8,100,0,True,False,False,655c7abb7cb69f5cd3005766,15,1800,1537,8,8
5,8,3,200,0,True,False,False,655c7abb7cb69f5cd3005766,15,1800,1537,8,8
6,3,4,200,0,True,False,False,655c7abb7cb69f5cd3005766,15,1800,1537,8,8
7,4,8,100,0,True,False,False,655c7abb7cb69f5cd3005766,15,1800,1537,8,8
8,8,3,200,0,True,False,False,655c7abb7cb69f5cd3005766,15,1800,1537,8,8
9,3,4,200,0,True,False,False,655c7abb7cb69f5cd3005766,15,1800,1537,8,8
0,3,6,200,0,True,False,False,655c7abb7cb69f5cd3005766,16,1850,1537,8,9
1,6,0,200,0,True,False,False,655c7abb7cb69f5cd3005766,16,1850,1537,8,9
2,0,9,200,0,True,False,False,655c7abb7cb69f5cd3005766,16,1850,1537,8,9
3,9,3,200,0,True,False,False,655c7abb7cb69f5cd3005766,16,1850,1537,8,9
4,3,6,200,0,True,False,False,655c7abb7cb69f5cd3005766,16,1850,1537,8,9
5,6,0,200,0,True,False,False,655c7abb7cb69f5cd3005766,16,1850,1537,8,9
6,0,9,200,0,True,False,False,655c7abb7cb69f5cd3005766,16,1850,1537,8,9
7,9,3,200,0,True,False,False,655c7abb7cb69f5cd3005766,16,1850,1537,8,9
8,3,4,-50,1,False,True,True,655c7abb7cb69f5cd3005766,16,1850,1537,8,9
9,4,8,200,0,True,False,False,655c7abb7cb69f5cd3005766,16,1850,1537,8,9
0,1,5,100,0,True,False,False,655c7abb7cb69f5cd3005767,4,750,1600,9,0
1,5,1,200,0,True,True,False,655c7abb7cb69f5cd3005767,4,750,1600,9,0
2,1,3,0,0,False,False,False,655c7abb7cb69f5cd3005767,4,750,1600,9,0
3,3,8,100,0,False,False,False,655c7abb7cb69f5cd3005767,4,750,1600,9,0
4,8,6,100,0,True,False,False,655c7abb7cb69f5cd3005767,4,750,1600,9,0
5,6,3,100,0,True,False,False,655c7abb7cb69f5cd3005767,4,750,1600,9,0
6,3,1,200,0,True,True,False,655c7abb7cb69f5cd3005767,4,750,1600,9,0
0,4,6,200,0,True,False,False,655c7abb7cb69f5cd3005767,5,1900,1600,9,1
1,6,2,200,0,True,True,False,655c7abb7cb69f5cd3005767,5,1900,1600,9,1
2,2,4,200,0,True,False,False,655c7abb7cb69f5cd3005767,5,1900,1600,9,1
3,4,6,200,0,True,False,False,655c7abb7cb69f5cd3005767,5,1900,1600,9,1
4,6,0,0,0,False,False,False,655c7abb7cb69f5cd3005767,5,1900,1600,9,1
5,0,8,200,0,True,False,False,655c7abb7cb69f5cd3005767,5,1900,1600,9,1
6,8,4,200,0,True,True,False,655c7abb7cb69f5cd3005767,5,1900,1600,9,1
7,4,6,200,0,True,False,False,655c7abb7cb69f5cd3005767,5,1900,1600,9,1
8,6,2,200,0,True,True,False,655c7abb7cb69f5cd3005767,5,1900,1600,9,1
9,2,4,200,0,True,False,False,655c7abb7cb69f5cd3005767,5,1900,1600,9,1
0,4,0,200,0,True,False,False,655c7abb7cb69f5cd3005767,8,1900,1600,9,2
1,0,9,200,0,True,False,False,655c7abb7cb69f5cd3005767,8,1900,1600,9,2
2,9,0,200,0,True,False,False,655c7abb7cb69f5cd3005767,8,1900,1600,9,2
3,0,9,200,0,True,False,False,655c7abb7cb69f5cd3005767,8,1900,1600,9,2
4,9,2,0,0,False,False,False,655c7abb7cb69f5cd3005767,8,1900,1600,9,2
5,2,4,200,0,True,True,False,655c7abb7cb69f5cd3005767,8,1900,1600,9,2
6,4,0,200,0,True,False,False,655c7abb7cb69f5cd3005767,8,1900,1600,9,2
7,0,9,200,0,True,False,False,655c7abb7cb69f5cd3005767,8,1900,1600,9,2
8,9,0,200,0,True,False,False,655c7abb7cb69f5cd3005767,8,1900,1600,9,2
9,0,9,200,0,True,False,False,655c7abb7cb69f5cd3005767,8,1900,1600,9,2
0,0,5,200,0,True,False,False,655c7abb7cb69f5cd3005767,9,1900,1600,9,3
1,5,11,200,0,True,False,False,655c7abb7cb69f5cd3005767,9,1900,1600,9,3
2,11,8,100,0,True,False,False,655c7abb7cb69f5cd3005767,9,1900,1600,9,3
3,8,0,200,0,True,True,False,655c7abb7cb69f5cd3005767,9,1900,1600,9,3
4,0,5,200,0,True,False,False,655c7abb7cb69f5cd3005767,9,1900,1600,9,3
5,5,11,200,0,True,False,False,655c7abb7cb69f5cd3005767,9,1900,1600,9,3
6,11,8,100,0,True,False,False,655c7abb7cb69f5cd3005767,9,1900,1600,9,3
7,8,0,200,0,True,True,False,655c7abb7cb69f5cd3005767,9,1900,1600,9,3
8,0,5,200,0,True,False,False,655c7abb7cb69f5cd3005767,9,1900,1600,9,3
9,5,11,200,0,True,False,False,655c7abb7cb69f5cd3005767,9,1900,1600,9,3
0,11,10,100,0,True,False,False,655c7abb7cb69f5cd3005767,10,1400,1600,9,4
1,10,9,200,0,True,False,False,655c7abb7cb69f5cd3005767,10,1400,1600,9,4
2,9,3,200,0,True,False,False,655c7abb7cb69f5cd3005767,10,1400,1600,9,4
3,3,9,100,0,True,False,False,655c7abb7cb69f5cd3005767,10,1400,1600,9,4
4,9,1,0,0,False,False,False,655c7abb7cb69f5cd3005767,10,1400,1600,9,4
5,1,11,100,0,True,False,False,655c7abb7cb69f5cd3005767,10,1400,1600,9,4
6,11,10,100,0,True,False,False,655c7abb7cb69f5cd3005767,10,1400,1600,9,4
7,10,9,200,0,True,False,False,655c7abb7cb69f5cd3005767,10,1400,1600,9,4
8,9,3,200,0,True,False,False,655c7abb7cb69f5cd3005767,10,1400,1600,9,4
9,3,9,100,0,True,False,False,655c7abb7cb69f5cd3005767,10,1400,1600,9,4
0,8,3,200,0,True,False,False,655c7abb7cb69f5cd3005767,11,1800,1600,9,5
1,3,11,200,0,True,False,False,655c7abb7cb69f5cd3005767,11,1800,1600,9,5
2,11,7,200,0,True,False,False,655c7abb7cb69f5cd3005767,11,1800,1600,9,5
3,7,3,200,0,True,False,False,655c7abb7cb69f5cd3005767,11,1800,1600,9,5
4,3,11,200,0,True,False,False,655c7abb7cb69f5cd3005767,11,1800,1600,9,5
5,11,8,100,0,False,False,False,655c7abb7cb69f5cd3005767,11,1800,1600,9,5
6,8,3,200,0,True,False,False,655c7abb7cb69f5cd3005767,11,1800,1600,9,5
7,3,6,0,0,False,False,False,655c7abb7cb69f5cd3005767,11,1800,1600,9,5
8,6,7,200,0,True,False,False,655c7abb7cb69f5cd3005767,11,1800,1600,9,5
9,7,3,200,0,True,False,False,655c7abb7cb69f5cd3005767,11,1800,1600,9,5
0,0,4,200,0,True,False,False,655c7abb7cb69f5cd3005767,13,1800,1600,9,6
1,4,7,100,0,True,False,False,655c7abb7cb69f5cd3005767,13,1800,1600,9,6
2,7,4,200,0,True,False,False,655c7abb7cb69f5cd3005767,13,1800,1600,9,6
3,4,9,0,0,False,False,False,655c7abb7cb69f5cd3005767,13,1800,1600,9,6
4,9,10,200,0,True,False,False,655c7abb7cb69f5cd3005767,13,1800,1600,9,6
5,10,9,200,0,True,True,False,655c7abb7cb69f5cd3005767,13,1800,1600,9,6
6,9,10,200,0,True,False,False,655c7abb7cb69f5cd3005767,13,1800,1600,9,6
7,10,9,200,0,True,True,False,655c7abb7cb69f5cd3005767,13,1800,1600,9,6
8,9,10,200,0,True,False,False,655c7abb7cb69f5cd3005767,13,1800,1600,9,6
9,10,9,200,0,True,True,False,655c7abb7cb69f5cd3005767,13,1800,1600,9,6
0,4,1,200,0,True,False,False,655c7abb7cb69f5cd3005767,14,1800,1600,9,7
1,1,5,200,0,True,False,False,655c7abb7cb69f5cd3005767,14,1800,1600,9,7
2,5,4,200,0,True,False,False,655c7abb7cb69f5cd3005767,14,1800,1600,9,7
3,4,11,100,0,False,False,False,655c7abb7cb69f5cd3005767,14,1800,1600,9,7
4,11,4,100,0,True,False,False,655c7abb7cb69f5cd3005767,14,1800,1600,9,7
5,4,1,200,0,True,False,False,655c7abb7cb69f5cd3005767,14,1800,1600,9,7
6,1,10,100,0,False,False,False,655c7abb7cb69f5cd3005767,14,1800,1600,9,7
7,10,4,200,0,True,True,False,655c7abb7cb69f5cd3005767,14,1800,1600,9,7
8,4,1,200,0,True,False,False,655c7abb7cb69f5cd3005767,14,1800,1600,9,7
9,1,5,200,0,True,False,False,655c7abb7cb69f5cd3005767,14,1800,1600,9,7
0,5,4,200,0,True,False,False,655c7abb7cb69f5cd3005767,15,1700,1600,9,8
1,4,9,100,0,True,False,False,655c7abb7cb69f5cd3005767,15,1700,1600,9,8
2,9,5,200,0,True,True,False,655c7abb7cb69f5cd3005767,15,1700,1600,9,8
3,5,4,200,0,True,False,False,655c7abb7cb69f5cd3005767,15,1700,1600,9,8
4,4,9,100,0,True,False,False,655c7abb7cb69f5cd3005767,15,1700,1600,9,8
5,9,3,100,0,False,False,False,655c7abb7cb69f5cd3005767,15,1700,1600,9,8
6,3,9,200,0,True,False,False,655c7abb7cb69f5cd3005767,15,1700,1600,9,8
7,9,5,200,0,True,True,False,655c7abb7cb69f5cd3005767,15,1700,1600,9,8
8,5,4,200,0,True,False,False,655c7abb7cb69f5cd3005767,15,1700,1600,9,8
9,4,9,100,0,True,False,False,655c7abb7cb69f5cd3005767,15,1700,1600,9,8
0,2,4,0,0,False,False,False,655c7abb7cb69f5cd3005767,16,1100,1600,9,9
1,4,7,200,0,True,False,False,655c7abb7cb69f5cd3005767,16,1100,1600,9,9
2,7,3,100,0,True,False,False,655c7abb7cb69f5cd3005767,16,1100,1600,9,9
3,3,2,100,0,True,False,False,655c7abb7cb69f5cd3005767,16,1100,1600,9,9
4,2,8,100,0,True,False,False,655c7abb7cb69f5cd3005767,16,1100,1600,9,9
5,8,7,100,0,True,False,False,655c7abb7cb69f5cd3005767,16,1100,1600,9,9
6,7,3,100,0,True,False,False,655c7abb7cb69f5cd3005767,16,1100,1600,9,9
7,3,4,0,0,False,False,False,655c7abb7cb69f5cd3005767,16,1100,1600,9,9
8,4,7,200,0,True,False,False,655c7abb7cb69f5cd3005767,16,1100,1600,9,9
9,7,3,100,0,True,False,False,655c7abb7cb69f5cd3005767,16,1100,1600,9,9
